car_id,brand,model,year,mileage,engine_size,fuel_type,transmission,owner_count,accident_history,service_history,color,price
3903,Audi,SUV,2010,52383,2.8,Petrol,Automatic,1,1,None,Blue,36000.33
3904,Tesla,Truck,2006,4261,3.1,Hybrid,Automatic,1,0,Full,White,73683.39
3905,Honda,Truck,2003,7273,3.8,Petrol,Automatic,3,0,Full,Gray,33438.8
3906,Ford,Truck,2023,8460,5.8,Diesel,Automatic,0,0,Full,Red,57463.41
3907,Honda,Sedan,2019,49769,1.5,Petrol,Automatic,0,1,Full,Red,16308.28
3908,Hyundai,Coupe,2006,66479,1.2,Petrol,Automatic,0,0,Full,Green,19275.19
3909,Honda,SUV,2003,98178,4.0,Electric,Automatic,0,0,Full,Green,49144.91
3910,Land Rover,Sedan,2011,141203,5.7,Petrol,Automatic,2,0,Partial,Black,25871.46
3911,Ford,Minivan,2004,11263,5.9,Petrol,Automatic,3,0,Partial,White,22955.31
3912,Lexus,Coupe,2022,18536,3.4,Petrol,Automatic,3,0,Full,Blue,66816.92
3913,Chevrolet,Coupe,2018,13743,3.3,Diesel,Automatic,3,0,Full,Green,44122.96
3914,Tesla,Hatchback,2004,22217,4.2,Diesel,Automatic,5,0,Full,Blue,53350.9
3915,Tesla,Hatchback,2018,123058,3.8,Petrol,Manual,0,1,Partial,Gray,25194.06
3916,Lexus,SUV,2020,42796,4.2,Diesel,Automatic,0,1,Full,Blue,48616.36
3917,Audi,Minivan,2002,67007,5.4,Petrol,Automatic,5,1,None,White,27843.09
3918,Audi,SUV,2010,33678,4.7,Hybrid,Automatic,5,1,Full,Blue,49057.45
3919,Kia,SUV,2006,1464,3.5,Hybrid,Automatic,1,0,Full,Silver,42448.2
3920,Hyundai,Sedan,2016,3317,3.3,Electric,CVT,2,1,Full,Blue,37877.39
3921,Honda,Convertible,2008,38601,4.2,Electric,Automatic,5,0,Full,Black,44033.14
3922,Hyundai,SUV,2020,63432,3.3,Petrol,Automatic,3,1,Partial,Silver,14288.97
3923,Lexus,Hatchback,2008,12124,3.3,Petrol,Manual,2,0,None,Blue,12812.92
3924,Hyundai,Convertible,2009,63990,1.1,Hybrid,Automatic,5,0,Full,Blue,33808.62
3925,Nissan,Sedan,2012,83212,1.9,Petrol,Automatic,3,0,Partial,Blue,16644.31
3926,Ford,Convertible,2014,26542,3.4,Petrol,Manual,0,0,Full,Silver,26422.28
3927,Honda,Truck,2021,68603,5.1,Petrol,Manual,0,1,Full,Blue,22633.8
3928,Volvo,Minivan,2004,25878,2.4,Diesel,Automatic,3,0,Partial,Green,31741.89
3929,Land Rover,Convertible,2002,56714,3.6,Diesel,Automatic,4,0,Full,Red,47439.95
3930,Toyota,SUV,2007,72195,2.7,Petrol,Manual,0,0,Full,Blue,33524.45
3931,Kia,Sedan,2019,240959,1.5,Petrol,Automatic,1,0,Full,Green,19964.39
3932,Porsche,Minivan,2009,21186,5.8,Hybrid,Automatic,5,0,Full,Red,61479.34
3933,Land Rover,SUV,2012,26469,5.3,Petrol,Automatic,0,0,Full,Silver,55862.08
3934,Audi,Minivan,2002,9053,1.4,Electric,Automatic,1,0,Partial,Blue,61108.99
3935,Chevrolet,Hatchback,2021,11412,4.6,Petrol,Automatic,2,0,Full,Green,45135.24
3936,Toyota,Truck,2007,59109,2.7,Diesel,Automatic,0,1,Full,White,29407.43
3937,Mercedes,Hatchback,2008,124473,6.0,Diesel,Manual,5,0,Full,Green,42576.46
3938,BMW,SUV,2021,25093,2.5,Petrol,Automatic,0,0,Full,Black,86502.91
3939,Chevrolet,SUV,2020,9913,2.2,Diesel,Automatic,5,1,Partial,Blue,20176.72
3940,Honda,SUV,2011,16780,3.8,Diesel,Automatic,2,1,None,Black,13691.85
3941,Tesla,Coupe,2010,30353,5.2,Hybrid,Manual,5,1,None,White,34041.12
3942,Nissan,Truck,2001,17170,2.0,Hybrid,Automatic,1,0,Full,Silver,26669.71
3943,Nissan,Minivan,2017,13301,4.5,Petrol,Automatic,4,0,None,Black,20177.0
3944,Lexus,SUV,2008,66587,1.3,Petrol,Automatic,5,0,Full,Blue,48063.35
3945,Chevrolet,SUV,2001,393,5.6,Petrol,Automatic,5,0,Full,Red,25163.84
3946,Lexus,Minivan,2001,38742,1.4,Petrol,Manual,1,0,Partial,Gray,22285.16
3947,Tesla,Hatchback,2002,78937,5.6,Diesel,Automatic,3,0,Full,Red,57153.17
3948,Honda,Hatchback,2015,15477,3.5,Electric,Automatic,3,0,Full,White,47333.36
3949,Chevrolet,SUV,2018,46227,3.2,Diesel,Manual,3,1,None,Green,9094.73
3950,BMW,Sedan,2003,55266,5.9,Hybrid,Automatic,5,1,Partial,Gray,35215.09
3951,Porsche,Coupe,2022,53214,6.0,Diesel,Automatic,2,0,Full,Black,76739.51
3952,BMW,Hatchback,2017,29515,4.3,Hybrid,Automatic,1,0,Partial,Blue,66325.73
3953,Toyota,Sedan,2019,21276,1.6,Petrol,Automatic,5,0,Partial,Black,28070.68
3954,BMW,Coupe,2017,90371,3.5,Hybrid,Automatic,0,0,None,Gray,52013.66
3955,Nissan,SUV,2009,71033,3.6,Hybrid,Automatic,5,0,Full,Black,34739.82
3956,Toyota,Truck,2010,19375,3.6,Petrol,Automatic,3,1,Partial,Gray,19930.35
3957,BMW,Convertible,2016,5436,3.8,Petrol,Automatic,1,0,Partial,Silver,79911.33
3958,Porsche,Convertible,2023,3725,1.1,Electric,Automatic,0,0,Partial,White,92397.16
3959,Chevrolet,SUV,2022,4951,4.6,Hybrid,Manual,1,0,Partial,Blue,41941.55
3960,Kia,Hatchback,2023,43717,4.6,Petrol,Manual,2,0,Full,Red,33695.07
3961,Porsche,Sedan,2019,2652,1.6,Diesel,Automatic,3,0,Full,Gray,63605.28
3962,Audi,Truck,2015,20543,3.9,Diesel,Manual,4,0,None,Green,49543.16
3963,Tesla,Minivan,2019,69958,3.8,Diesel,Automatic,5,1,Full,Gray,43413.2
3964,Porsche,Coupe,2012,17431,4.4,Petrol,Automatic,3,0,Full,Silver,72581.93
3965,Toyota,SUV,2001,72049,1.4,Petrol,Automatic,3,1,Partial,Green,14495.47
3966,Kia,Truck,2023,68416,4.1,Diesel,Automatic,2,0,Full,Blue,47138.63
3967,Porsche,Truck,2001,14106,2.4,Hybrid,Automatic,0,1,Full,Blue,45865.68
3968,Audi,Hatchback,2013,65249,3.5,Hybrid,Automatic,3,0,Full,Red,56999.5
3969,Lexus,Coupe,2003,68872,4.9,Petrol,Automatic,0,0,Partial,Silver,43135.73
3970,Toyota,Truck,2016,25329,4.5,Hybrid,Automatic,0,0,None,Silver,39530.37
3971,Audi,Hatchback,2012,11812,1.6,Petrol,Manual,2,0,Partial,White,50746.62
3972,Nissan,Sedan,2003,36831,4.0,Diesel,Automatic,3,0,Full,Black,23243.84
3973,Volvo,Hatchback,2002,127167,5.8,Electric,Automatic,5,1,None,Blue,18628.89
3974,Volvo,Sedan,2011,51029,1.8,Diesel,Manual,2,0,Full,Blue,51107.27
3975,Mercedes,Sedan,2021,9492,5.3,Petrol,Automatic,2,1,Full,Red,34011.8
3976,BMW,Minivan,2022,57404,4.5,Petrol,Automatic,4,0,Full,Silver,66160.6
3977,Tesla,Minivan,2007,27861,4.9,Diesel,Automatic,5,0,None,Green,35902.54
3978,Jaguar,Truck,2001,44766,2.4,Hybrid,Manual,2,0,Full,Black,45317.68
3979,Land Rover,Hatchback,2005,66224,2.4,Electric,Manual,4,1,Partial,Green,22968.29
3980,Audi,Minivan,2021,36174,5.5,Hybrid,Automatic,0,0,Full,Black,68398.94
3981,Lexus,Sedan,2009,84096,2.8,Hybrid,Automatic,5,0,Full,Black,40123.02
3982,Land Rover,Minivan,2011,64034,1.3,Hybrid,Automatic,5,1,None,Blue,24745.71
3983,Lexus,Coupe,2020,47735,4.0,Hybrid,Automatic,0,0,Full,Green,64312.1
3984,Nissan,Truck,2009,8172,1.6,Petrol,Manual,1,0,Partial,Green,25720.93
3985,Ford,Hatchback,2009,90378,5.0,Electric,Automatic,5,0,Full,Black,28518.78
3986,Ford,Hatchback,2022,137369,4.2,Petrol,Automatic,1,0,Partial,White,26578.28
3987,Ford,Convertible,2002,7365,5.4,Electric,Automatic,0,0,Partial,White,34104.67
3988,Land Rover,Hatchback,2019,33495,4.9,Petrol,Automatic,3,1,Full,Silver,27084.77
3989,Hyundai,Truck,2009,14980,1.6,Hybrid,CVT,1,1,Full,Black,27870.92
3990,Audi,Coupe,2008,70227,2.9,Hybrid,Manual,2,0,None,Green,37558.8
3991,Jaguar,Hatchback,2019,63940,4.9,Electric,Automatic,5,0,Partial,Silver,45411.8
3992,Land Rover,Convertible,2018,7592,3.1,Hybrid,Manual,1,0,Full,Gray,71008.47
3993,Audi,Truck,2013,104789,5.9,Petrol,Automatic,5,0,Partial,Blue,59518.29
3994,Porsche,Sedan,2001,9981,4.7,Diesel,Automatic,0,0,Partial,White,59102.65
3995,Nissan,SUV,2004,79791,1.1,Petrol,Automatic,3,0,Full,White,19972.71
3996,Jaguar,SUV,2019,30530,5.4,Petrol,Automatic,0,0,Full,Blue,66089.22
3997,Ford,Sedan,2007,19895,1.5,Petrol,Automatic,3,0,None,Red,17257.32
3998,Toyota,Minivan,2006,8612,1.7,Petrol,Automatic,5,0,None,Gray,11596.32
3999,Nissan,Hatchback,2005,9172,4.7,Diesel,Automatic,1,1,Partial,Green,21116.73
4000,Lexus,SUV,2010,54219,5.3,Electric,Automatic,2,0,Full,White,77838.35
4001,Ford,Minivan,2011,39973,3.7,Electric,Automatic,2,0,None,Green,28717.9
4002,Volvo,SUV,2017,6510,2.4,Petrol,Automatic,0,0,Partial,Black,51434.5
4003,BMW,Sedan,2018,5978,2.8,Petrol,Automatic,5,0,Full,Blue,60330.72
4004,Volvo,Hatchback,2009,3752,2.7,Petrol,Manual,3,0,Partial,Black,43237.68
4005,Ford,Hatchback,2020,68083,2.6,Petrol,Automatic,1,0,Partial,Blue,29442.19
4006,Nissan,Minivan,2013,62219,2.2,Petrol,Automatic,3,0,Full,Green,18312.12
4007,Jaguar,Sedan,2002,3010,4.0,Petrol,Automatic,3,0,None,Black,27380.92
4008,Toyota,Minivan,2017,41079,5.5,Diesel,Automatic,3,1,None,Blue,16044.6
4009,Kia,Hatchback,2023,4423,2.5,Diesel,Automatic,5,0,Full,Green,31140.82
4010,Kia,Hatchback,2014,117038,1.9,Diesel,Automatic,1,0,None,Green,23237.57
4011,Lexus,Truck,2005,118820,5.2,Petrol,Automatic,5,0,None,Silver,29685.32
4012,Hyundai,Minivan,2009,59905,4.7,Hybrid,Manual,3,0,Full,White,35755.52
4013,Toyota,Truck,2011,130312,5.7,Hybrid,Automatic,5,0,Full,Silver,15964.34
4014,Land Rover,Sedan,2006,83420,1.8,Petrol,Automatic,2,1,Full,Green,23387.35
4015,Chevrolet,Coupe,2016,88169,1.7,Petrol,Automatic,0,0,Full,White,30687.61
4016,Lexus,SUV,2000,42164,3.7,Petrol,Automatic,4,0,Partial,Red,33764.18
4017,Ford,Truck,2017,18268,4.1,Petrol,Automatic,3,0,Full,Silver,39977.45
4018,Land Rover,SUV,2014,12282,3.4,Diesel,Automatic,2,0,None,White,38657.77
4019,Chevrolet,Convertible,2018,19815,4.0,Petrol,Automatic,5,0,None,Red,19488.4
4020,Audi,Sedan,2000,49509,1.9,Diesel,Manual,2,0,Full,Green,50521.03
4021,Jaguar,Coupe,2004,9476,3.4,Petrol,Automatic,0,0,Full,White,46367.03
4022,Honda,Convertible,2014,14963,4.3,Hybrid,Manual,0,0,Full,Gray,42263.0
4023,Audi,Convertible,2002,31561,3.2,Petrol,Automatic,4,0,Full,Blue,75058.3
4024,Mercedes,Hatchback,2000,13266,4.4,Diesel,Automatic,4,0,Full,Silver,47839.81
4025,Toyota,Convertible,2007,44414,3.3,Petrol,Automatic,4,0,Full,Black,24976.52
4026,Honda,Sedan,2011,128311,2.7,Petrol,Automatic,1,0,Full,Red,12924.2
4027,Land Rover,Truck,2021,68934,2.5,Hybrid,Automatic,1,0,Full,Red,59214.99
4028,Porsche,Sedan,2018,54894,3.1,Diesel,Manual,2,0,None,Green,35691.03
4029,Audi,Truck,2011,43700,1.1,Petrol,Automatic,5,0,Full,Green,68018.64
4030,Mercedes,Convertible,2012,33466,4.3,Diesel,Manual,0,0,Full,Black,94371.83
4031,Tesla,Convertible,2000,10324,5.2,Diesel,Manual,3,0,Partial,Red,72258.29
4032,Honda,Coupe,2018,112552,2.8,Diesel,Automatic,0,0,Full,Black,26296.01
4033,Volvo,Truck,2005,14286,1.2,Diesel,Automatic,1,0,Full,Black,52061.54
4034,Lexus,Convertible,2007,4787,5.9,Hybrid,Automatic,2,0,Partial,White,74187.93
4035,Hyundai,Hatchback,2003,69317,2.3,Petrol,Manual,3,0,Full,Silver,7791.27
4036,Hyundai,SUV,2004,9655,1.6,Petrol,Manual,4,0,Full,Gray,22374.61
4037,Mercedes,Coupe,2021,23252,2.8,Petrol,Automatic,4,0,Full,Red,77117.1
4038,Kia,Sedan,2006,1434,4.7,Hybrid,Automatic,1,1,Full,White,26594.7
4039,Jaguar,Coupe,2022,7370,2.5,Electric,Automatic,2,0,Full,Gray,75700.63
4040,Honda,SUV,2003,9509,3.9,Hybrid,Manual,5,1,Partial,Gray,15291.29
4041,Audi,Truck,2019,2797,3.1,Hybrid,Manual,0,0,Full,Red,78312.14
4042,Jaguar,Sedan,2003,53451,1.6,Electric,Automatic,1,0,Full,Red,52432.34
4043,Hyundai,Sedan,2014,90702,2.7,Diesel,Automatic,5,0,Partial,White,18669.15
4044,Kia,Truck,2020,23365,4.6,Hybrid,Automatic,5,1,None,Red,17439.59
4045,Volvo,Minivan,2004,103802,4.1,Electric,Automatic,0,0,Partial,Gray,41240.28
4046,Porsche,Minivan,2023,11998,1.6,Petrol,Manual,3,0,Full,Red,64974.29
4047,Toyota,Coupe,2008,19681,1.8,Diesel,Automatic,0,0,Full,Blue,34919.14
4048,Toyota,Convertible,2001,8169,4.2,Hybrid,Automatic,3,0,Full,Blue,47518.73
4049,Ford,Minivan,2006,48452,5.1,Electric,Automatic,5,0,Partial,White,37351.1
4050,Jaguar,Coupe,2016,27225,2.7,Hybrid,Automatic,2,0,Partial,White,54113.33
4051,Kia,Minivan,2015,47503,4.0,Hybrid,Automatic,1,1,Full,White,26326.83
4052,Nissan,SUV,2016,71705,1.9,Electric,Manual,0,0,Full,Red,54213.2
4053,Land Rover,Hatchback,2019,39450,2.6,Diesel,Automatic,2,0,Full,Silver,49093.19
4054,Porsche,Convertible,2022,49393,1.1,Petrol,Automatic,2,0,Full,White,88516.34
4055,Toyota,Coupe,2001,136861,4.8,Petrol,Automatic,0,0,None,Silver,14237.82
4056,Porsche,Hatchback,2010,17766,3.0,Diesel,Automatic,4,0,Full,Black,56426.16
4057,Mercedes,Hatchback,2001,22249,5.1,Diesel,Automatic,5,0,Full,White,54701.82
4058,Porsche,Minivan,2000,63239,4.5,Diesel,Automatic,4,0,Partial,Silver,33784.94
4059,BMW,Truck,2001,47248,5.1,Diesel,Automatic,3,0,Full,Green,70216.83
4060,Volvo,SUV,2022,9833,2.4,Electric,Automatic,2,1,Full,Silver,58859.7
4061,Toyota,SUV,2008,23592,1.9,Petrol,Manual,1,0,Full,Gray,28729.1
4062,Porsche,SUV,2021,31540,5.9,Hybrid,Automatic,1,0,Full,Green,95238.04
4063,Jaguar,Convertible,2001,27183,4.6,Electric,Automatic,2,0,Full,Silver,66417.84
4064,Tesla,Sedan,2014,9817,5.2,Diesel,Automatic,4,0,Full,Gray,62456.19
4065,BMW,Convertible,2009,129134,1.1,Diesel,Manual,5,0,Full,Blue,68422.27
4066,BMW,Coupe,2014,71841,2.8,Hybrid,Automatic,2,0,Full,Blue,62680.21
4067,Land Rover,Hatchback,2009,32826,4.7,Hybrid,Automatic,3,0,Full,Blue,48321.73
4068,Porsche,Hatchback,2022,56981,1.4,Petrol,Automatic,2,1,Partial,Silver,27047.42
4069,Kia,Sedan,2016,113788,3.8,Petrol,Automatic,0,0,Full,Silver,26867.14
4070,Ford,Coupe,2008,7319,3.1,Petrol,Manual,4,0,Full,Black,18956.12
4071,Land Rover,Sedan,2017,14408,1.1,Petrol,Manual,0,1,Full,Silver,31817.54
4072,Chevrolet,Hatchback,2003,39120,2.2,Petrol,Automatic,0,0,Full,Red,23317.47
4073,Land Rover,Minivan,2008,80225,2.4,Petrol,Manual,2,0,Full,Red,38780.07
4074,Tesla,Convertible,2015,1846,1.6,Diesel,Automatic,5,1,Partial,Blue,46677.46
4075,Mercedes,SUV,2003,206815,4.2,Electric,Automatic,2,0,Full,Green,79044.81
4076,Porsche,Hatchback,2015,30339,2.2,Diesel,Manual,5,0,Partial,Green,44118.6
4077,Audi,Truck,2018,22254,2.4,Electric,Automatic,1,0,Full,Red,93665.06
4078,Hyundai,SUV,2000,17316,5.5,Hybrid,Automatic,5,0,Partial,Black,37024.54
4079,Toyota,Hatchback,2022,9579,3.3,Hybrid,Manual,0,1,None,Silver,19209.6
4080,Land Rover,Convertible,2005,78408,3.0,Diesel,Automatic,2,0,Full,Black,55625.13
4081,Volvo,Sedan,2009,155516,4.6,Petrol,Automatic,1,0,Full,Green,23741.69
4082,Lexus,Minivan,2015,26691,5.5,Hybrid,Automatic,0,1,Full,Silver,44960.7
4083,Volvo,Minivan,2003,152267,1.1,Electric,Manual,1,0,Partial,Gray,29778.83
4084,Tesla,SUV,2021,86806,3.2,Diesel,Manual,4,0,Full,Black,82504.51
4085,Tesla,Convertible,2021,32797,4.1,Petrol,Automatic,3,1,Partial,Blue,50088.84
4086,Jaguar,Minivan,2012,56046,2.6,Hybrid,Manual,0,1,Partial,Green,33697.82
4087,Chevrolet,Minivan,2015,28545,4.9,Petrol,Manual,2,0,Full,Red,28148.47
4088,Chevrolet,Coupe,2019,40904,5.9,Petrol,Automatic,5,0,Full,Red,51181.03
4089,Mercedes,Truck,2005,2989,5.7,Hybrid,Manual,4,0,Full,Red,73311.49
4090,Ford,SUV,2010,59579,2.3,Diesel,Automatic,1,0,Partial,Green,42562.73
4091,Toyota,Sedan,2023,2713,2.1,Diesel,Automatic,3,0,Full,Silver,39905.39
4092,Honda,Minivan,2002,84936,5.8,Electric,Automatic,5,0,Full,Silver,28387.47
4093,Land Rover,Coupe,2019,87133,3.3,Diesel,Automatic,0,0,Full,Black,59233.95
4094,Volvo,Convertible,2009,13529,2.0,Diesel,Automatic,3,0,Full,Blue,64186.48
4095,Lexus,Minivan,2000,19553,4.5,Petrol,Automatic,4,0,Full,White,38047.47
4096,Tesla,Truck,2019,32822,2.4,Petrol,Automatic,3,0,Partial,Green,67369.69
4097,Tesla,Sedan,2010,45399,2.3,Hybrid,Automatic,0,1,Partial,Silver,38805.7
4098,Mercedes,Convertible,2011,16938,5.4,Diesel,Automatic,4,0,Partial,Green,78650.76
4099,Lexus,Convertible,2013,44884,1.8,Petrol,Manual,1,0,Partial,White,52915.21
4100,Nissan,SUV,2007,17675,1.3,Petrol,Manual,0,0,Partial,White,26477.0
4101,Lexus,Minivan,2010,2854,2.3,Diesel,Manual,3,0,Full,Silver,41193.86
4102,Mercedes,SUV,2003,126,4.0,Diesel,Automatic,0,0,None,Black,60748.88
4103,Tesla,Sedan,2006,5332,1.6,Diesel,Manual,4,0,Full,Blue,45253.45
4104,Toyota,Minivan,2009,78571,3.4,Diesel,Automatic,3,0,Full,Green,27965.53
4105,Porsche,Hatchback,2018,162765,4.1,Petrol,Automatic,1,0,Full,White,54942.3
4106,Porsche,Minivan,2003,27840,5.2,Diesel,Automatic,5,0,Full,Black,62200.29
4107,Mercedes,Hatchback,2001,35942,2.1,Electric,Automatic,2,0,Full,Black,42225.17
4108,Lexus,Convertible,2020,7940,5.1,Petrol,Manual,1,0,Full,Blue,62243.46
4109,Kia,SUV,2017,40040,2.2,Diesel,Automatic,0,1,Partial,Silver,20569.44
4110,Land Rover,Truck,2013,7812,4.4,Diesel,Automatic,2,1,Full,Blue,35579.36
4111,Mercedes,Minivan,2015,47236,3.2,Hybrid,Manual,5,1,Full,Green,43126.44
4112,Toyota,Truck,2021,135346,1.6,Petrol,Automatic,5,0,None,White,10785.53
4113,Mercedes,Minivan,2010,10889,4.6,Electric,Manual,4,0,Full,Black,67105.4
4114,Kia,Convertible,2009,72315,2.1,Diesel,Manual,5,0,Full,White,22638.02
4115,Kia,SUV,2016,1189,1.9,Hybrid,Automatic,3,0,Partial,Green,39114.64
4116,BMW,Sedan,2013,23539,2.8,Petrol,Automatic,3,0,Full,Green,65216.27
4117,Chevrolet,Sedan,2021,5868,4.3,Hybrid,Automatic,4,0,Full,Black,47658.51
4118,Volvo,Sedan,2003,21729,2.2,Hybrid,Automatic,5,0,Full,Silver,37405.9
4119,Lexus,Minivan,2018,9530,1.9,Petrol,Automatic,0,0,Full,Green,43783.53
4120,Ford,Minivan,2001,23364,1.0,Petrol,Automatic,1,0,Full,Black,20621.82
4121,Jaguar,Truck,2006,27023,3.4,Diesel,Manual,2,1,Full,Silver,28547.02
4122,Hyundai,SUV,2008,17875,3.1,Petrol,Manual,4,0,Full,Silver,26282.56
4123,Jaguar,Minivan,2018,53446,2.2,Hybrid,Manual,5,0,Full,White,44899.72
4124,Lexus,SUV,2015,125574,1.3,Petrol,Automatic,0,0,None,White,41050.14
4125,Ford,Truck,2021,25590,3.1,Petrol,Automatic,0,0,Full,Blue,41663.85
4126,Honda,Minivan,2015,10680,4.9,Diesel,Automatic,2,0,Partial,White,31696.18
4127,Toyota,Sedan,2017,15785,4.6,Petrol,Automatic,4,1,Full,Gray,17043.58
4128,BMW,Sedan,2022,96207,5.3,Electric,Manual,1,0,Partial,White,67627.91
4129,Kia,Convertible,2020,42389,1.0,Hybrid,Manual,1,0,Full,White,51192.93
4130,BMW,Hatchback,2020,30349,5.8,Diesel,Automatic,4,0,Full,Blue,64309.49
4131,Hyundai,Coupe,2010,8104,2.7,Hybrid,Manual,3,0,Full,Black,33926.55
4132,Tesla,Hatchback,2006,29867,6.0,Hybrid,Automatic,5,0,Partial,Blue,44598.71
4133,Kia,Minivan,2008,16320,2.3,Petrol,Automatic,1,0,Full,Gray,20873.9
4134,Kia,SUV,2003,143378,3.4,Hybrid,Automatic,3,0,Full,Gray,28210.28
4135,Volvo,Minivan,2012,107738,2.8,Petrol,Automatic,4,1,Full,Green,20614.57
4136,Porsche,SUV,2003,4381,2.8,Diesel,Manual,5,0,Full,Black,63662.16
4137,Audi,SUV,2018,36351,5.2,Diesel,Manual,0,0,Partial,White,78546.17
4138,Toyota,Hatchback,2001,12748,4.7,Hybrid,Automatic,4,0,Partial,Blue,27371.74
4139,Hyundai,Coupe,2008,26447,6.0,Petrol,Automatic,0,0,Full,Green,38754.26
4140,Audi,Convertible,2011,104716,4.1,Petrol,Automatic,4,0,Full,Red,69162.24
4141,Nissan,Hatchback,2001,37487,3.3,Diesel,Manual,3,0,Full,Silver,16659.85
4142,Audi,Coupe,2005,20339,1.5,Petrol,CVT,5,0,None,Gray,39821.85
4143,Lexus,Sedan,2004,11652,6.0,Hybrid,Manual,3,0,Full,Green,37587.94
4144,Hyundai,Sedan,2004,80553,3.8,Diesel,Manual,5,0,Full,Black,16778.8
4145,Jaguar,SUV,2019,48977,4.5,Petrol,Automatic,4,0,Full,Green,62391.85
4146,Jaguar,Truck,2021,31561,3.0,Petrol,Automatic,0,1,Full,Red,36820.0
4147,Porsche,Minivan,2004,12262,3.7,Diesel,Automatic,4,0,Partial,Silver,40663.65
4148,Hyundai,Minivan,2003,20341,5.7,Diesel,Automatic,0,0,Full,Red,38465.67
4149,Lexus,SUV,2008,160748,1.8,Petrol,Manual,3,0,Partial,White,28934.15
4150,Audi,Truck,2021,36707,2.5,Petrol,Manual,2,0,Full,Black,72403.97
4151,Ford,Coupe,2009,25599,1.8,Petrol,Automatic,1,0,Partial,Silver,27071.99
4152,Nissan,Sedan,2015,36846,5.0,Petrol,Automatic,3,1,Full,Silver,16285.39
4153,Honda,Minivan,2009,75477,1.3,Diesel,Automatic,4,0,Partial,White,9324.69
4154,Chevrolet,Hatchback,2009,20784,1.4,Hybrid,Automatic,4,1,Full,White,19370.33
4155,Land Rover,Truck,2018,9843,2.5,Diesel,Automatic,0,0,Partial,White,50248.26
4156,Jaguar,Coupe,2009,43966,3.6,Hybrid,Automatic,1,0,Partial,Black,53037.12
4157,Toyota,Sedan,2005,54711,3.0,Petrol,Manual,5,0,Full,Gray,13875.62
4158,Ford,Hatchback,2016,62364,1.2,Diesel,Automatic,3,0,Full,Red,36848.24
4159,Toyota,Truck,2004,106848,5.8,Diesel,Automatic,1,0,None,Black,20910.93
4160,Tesla,SUV,2005,23195,5.8,Diesel,Automatic,1,0,Full,Black,73771.9
4161,Hyundai,SUV,2023,3917,2.4,Diesel,CVT,3,0,None,Red,36979.38
4162,Mercedes,SUV,2014,158920,4.7,Hybrid,Manual,0,1,Full,Green,55125.35
4163,Land Rover,Minivan,2018,28547,3.9,Diesel,Automatic,5,0,Full,Silver,40941.8
4164,Jaguar,Coupe,2017,48809,2.2,Petrol,CVT,0,1,Full,Green,36996.9
4165,Nissan,SUV,2003,54876,2.3,Diesel,Automatic,0,1,Full,Red,21522.24
4166,BMW,Minivan,2007,39539,3.5,Hybrid,Automatic,2,0,Full,White,65025.74
4167,Jaguar,Convertible,2015,11486,3.1,Electric,Automatic,1,0,Full,Silver,74504.97
4168,Ford,Minivan,2023,70354,2.5,Diesel,Automatic,2,0,None,Green,28469.82
4169,Tesla,Sedan,2018,81418,5.0,Diesel,Automatic,0,0,Partial,Black,63611.74
4170,Toyota,Minivan,2019,40257,3.4,Diesel,Manual,5,1,Full,Red,18018.82
4171,Audi,Coupe,2002,33526,4.3,Hybrid,Manual,3,0,Full,Black,75231.28
4172,BMW,Hatchback,2009,6048,1.9,Electric,Automatic,1,0,Partial,Green,55321.15
4173,Lexus,Minivan,2001,4384,3.7,Hybrid,Automatic,3,0,Full,Blue,42486.98
4174,Volvo,SUV,2003,20742,2.6,Diesel,Automatic,4,1,Partial,Black,23861.94
4175,Audi,Sedan,2005,18614,3.6,Petrol,Automatic,1,0,Full,Red,58102.73
4176,Volvo,Truck,2010,153583,4.9,Hybrid,Automatic,3,1,Partial,Blue,37643.61
4177,Land Rover,SUV,2013,76536,4.8,Hybrid,Automatic,0,0,Full,Blue,73439.52
4178,Honda,Sedan,2015,53929,2.8,Hybrid,Manual,2,0,Partial,Blue,18257.61
4179,Mercedes,Convertible,2020,36454,4.5,Petrol,Manual,3,1,Full,Black,62062.99
4180,Honda,Truck,2018,9158,5.7,Diesel,Automatic,5,1,Full,Gray,24616.97
4181,BMW,Convertible,2001,191884,4.1,Petrol,Automatic,4,0,Full,Gray,52103.17
4182,Porsche,Hatchback,2016,23503,1.7,Hybrid,Automatic,0,0,Full,Black,67216.65
4183,BMW,Sedan,2008,5654,4.4,Petrol,Automatic,4,0,Full,Silver,55119.31
4184,Honda,Convertible,2016,34041,1.5,Diesel,Automatic,5,0,Partial,Silver,30556.98
4185,Jaguar,Hatchback,2014,103572,5.4,Petrol,Automatic,5,0,Full,Silver,32242.87
4186,Ford,Sedan,2006,109147,3.6,Petrol,Automatic,2,0,Full,Silver,20072.99
4187,Toyota,Sedan,2021,551,2.9,Diesel,Manual,4,0,Full,Gray,42195.02
4188,Jaguar,Convertible,2022,108707,1.3,Petrol,Automatic,5,0,Partial,Green,49107.35
4189,Jaguar,Sedan,2018,15837,2.9,Diesel,Manual,3,0,Partial,Silver,44488.52
4190,Ford,SUV,2002,1987,5.5,Electric,Automatic,5,0,Partial,Red,41966.13
4191,Ford,Sedan,2000,94124,1.1,Electric,Manual,5,1,None,Silver,15265.53
4192,Land Rover,Coupe,2003,99706,3.4,Petrol,Automatic,3,0,None,Red,24875.6
